station_id, latitude, longitude, country
86407,30.66667,104.01667,China
86408,30.7,111.3,China
86409,31.15,97.16667,China
86410,34.3,108.93333,China
86411,34.71667,113.65,China
86412,36.05,103.88333,China
86413,36.06667,120.33333,China
86414,37.13333,79.93333,China
86415,37.78333,112.55,China
86416,38.48333,106.21667,China
86417,39.03333,88.16667,China
86418,39.46667,75.98333,China
86419,39.76667,98.48333,China
86420,39.8,116.46667,China
86421,41.73333,123.78333,China
86422,42.81667,93.51667,China
86423,42.88333,129.46667,China
86424,43.65,111.96667,China
86425,43.95,81.33333,China
86426,47.38333,123.91667,China
86427,47.73333,88.08333,China
86428,49.21667,119.75,China
86429,-4.15,-69.95,Colombia
86430,0.85,-77.68333,Colombia
86431,1.4,-77.28333,Colombia
86432,2.96667,-75.3,Colombia
86433,3.55,-76.38333,Colombia
86434,4.16667,-73.61667,Colombia
86435,4.55,-70.91667,Colombia
86436,4.71667,-74.15,Colombia
86437,6.21667,-75.58333,Colombia
86438,7.01667,-73.8,Colombia
86439,7.58333,-72.6,Colombia
86440,7.93333,-72.51667,Colombia
86441,10.45,-75.51667,Colombia
86442,10.88333,-74.78333,Colombia
86443,12.58333,-81.71667,Colombia
86444,-12.8,45.28333,Comoros
86445,-4.81667,11.9,Congo
86446,-4.25,15.25,Congo
86447,-4.2,12.7,Congo
86448,-4.0,13.95,Congo
86449,-3.48333,12.61667,Congo
86450,-2.61667,16.21667,Congo
86451,-2.53333,14.76667,Congo
86452,-1.9,15.85,Congo
86453,-0.01667,15.58333,Congo
86454,1.61667,16.06667,Congo
86455,1.61667,18.06667,Congo
86456,2.06667,14.05,Congo
86457,9.95,-83.01667,Costa Rica
86458,10.0,-84.2,Costa Rica
86459,10.6,-85.53333,Costa Rica
86460,4.41667,-7.36667,Cote D'Ivoire
86461,4.75,-6.65,Cote D'Ivoire
86462,4.95,-6.08333,Cote D'Ivoire
86463,5.25,-3.93333,Cote D'Ivoire
86464,5.3,-3.3,Cote D'Ivoire
86465,6.13333,-5.95,Cote D'Ivoire
86466,6.65,-4.7,Cote D'Ivoire
86467,6.86667,-6.46667,Cote D'Ivoire
86468,6.9,-5.35,Cote D'Ivoire
86469,7.4,-7.51667,Cote D'Ivoire
86470,7.73333,-5.06667,Cote D'Ivoire
86471,8.05,-2.78333,Cote D'Ivoire
86472,9.41667,-5.61667,Cote D'Ivoire
86473,9.5,-7.56667,Cote D'Ivoire
86474,43.51667,16.43333,Croatia
86475,45.81667,15.98333,Croatia
86476,34.71667,32.48333,Cyprus
86477,34.88333,33.63333,Cyprus
86478,35.15,33.4,Cyprus
86479,35.16667,33.35,Cyprus
86480,41.7,18.11667,Czech Republic
86481,49.16667,16.7,Czech Republic
86482,50.06667,12.38333,Czech Republic
86483,50.1,14.25,Czech Republic
86484,55.06667,14.75,Denmark
86485,55.68333,12.55,Denmark
86486,57.1,9.85,Denmark
86487,15.38333,-61.4,Dominica
86488,15.53333,-61.3,Dominica
86489,-4.03333,-79.2,Ecuador
86490,-2.55,-78.93333,Ecuador
86491,-2.15,-79.88333,Ecuador
86492,-1.5,-77.93333,Ecuador
86493,-1.1,-79.45,Ecuador
86494,-1.03333,-80.45,Ecuador
86495,-1.01667,-78.58333,Ecuador
86496,-0.91667,-75.41667,Ecuador
86497,-0.9,-89.6,Ecuador
86498,-0.43333,-79.58333,Ecuador
86499,-0.36667,-78.55,Ecuador
86500,-0.13333,-78.48333,Ecuador
86501,0.01667,-79.36667,Ecuador
86502,0.8,-77.7,Ecuador
86503,57.85,-27.01667,Estonia
86504,59.38333,24.58333,Estonia
86505,62.01667,-6.76667,Faroe Islands
86506,-20.66667,-178.71667,Fiji
86507,-19.05,178.16667,Fiji
86508,-18.03333,178.55,Fiji
86509,-17.75,177.43333,Fiji
86510,-16.13333,-179.98333,Fiji
86511,-12.5,177.05,Fiji
86512,60.33333,24.96667,Finland
86513,60.51667,22.28333,Finland
86514,60.81667,23.5,Finland
86515,62.4,25.68333,Finland
86516,64.28333,27.68333,Finland
86517,67.36667,26.63333,Finland
86518,41.91667,84.8,France
86519,42.73333,25.41667,France
86520,43.43333,51.6,France
86521,43.61667,12.45,France
86522,43.65,71.33333,France
86523,43.85,42.73333,France
86524,44.81667,-4.25,France
86525,45.71667,45.61667,France
86526,47.06667,22.33333,France
86527,47.15,-13.65,France
86528,47.26667,50.91667,France
86529,48.06667,-14.6,France
86530,48.43333,-42.76667,France
86531,48.53333,73.83333,France
86532,48.68333,61.53333,France
86533,48.96667,22.91667,France
86534,50.56667,30.91667,France
86535,3.13333,-54.03333,French Guiana [France]
86536,3.88333,-51.8,French Guiana [France]
86537,4.83333,-52.36667,French Guiana [France]
86538,5.2,-52.4,French Guiana [France]
86539,5.5,-54.03333,French Guiana [France]
86540,-17.55,-149.6,French Polynesia [France]
86541,41.68333,44.95,Georgia
86542,42.16667,42.41667,Georgia
86543,47.41667,10.98333,Germany
86544,47.8,11.01667,Germany
86545,48.36667,11.8,Germany
86546,48.68333,9.23333,Germany
86547,49.21667,7.11667,Germany
86548,49.5,11.08333,Germany
86549,49.75,6.66667,Germany
86550,49.98333,7.95,Germany
86551,50.05,8.6,Germany
86552,50.43333,12.95,Germany
86553,50.98333,10.96667,Germany
86554,51.13333,13.75,Germany
86555,51.16667,14.95,Germany
86556,51.3,9.45,Germany
86557,51.4,6.96667,Germany
86558,51.43333,12.41667,Germany
86559,51.8,10.61667,Germany
86560,52.1,11.58333,Germany
86561,52.21667,14.11667,Germany
86562,52.38333,13.06667,Germany
86563,52.46667,9.68333,Germany
86564,52.46667,13.3,Germany
86565,52.46667,13.4,Germany
86566,53.35,7.2,Germany
86567,53.63333,10.0,Germany
86568,54.1,13.4,Germany
86569,54.18333,12.08333,Germany
86570,54.53333,9.55,Germany
86571,35.33333,25.18333,Greece
86572,36.83333,21.71667,Greece
86573,37.06667,22.01667,Greece
86574,37.7,26.9,Greece
86575,37.78333,20.9,Greece
86576,37.9,23.73333,Greece
86577,37.96667,23.71667,Greece
86578,38.16667,21.41667,Greece
86579,39.61667,19.91667,Greece
86580,39.63333,22.41667,Greece
86581,39.91667,25.23333,Greece
86582,40.51667,22.96667,Greece
86583,64.16667,-51.75,Greenland [Denmark]
86584,65.6,-37.63333,Greenland [Denmark]
86585,68.7,-52.85,Greenland [Denmark]
86586,70.48333,-21.95,Greenland [Denmark]
86587,76.76667,-18.66667,Greenland [Denmark]
86588,16.25,-61.51667,Guadeloupe [France]
86589,11.58333,-15.48333,Guinea-Bissau
86590,11.86667,-15.6,Guinea-Bissau
86591,6.8,-58.13333,Guyana
86592,49.26667,-72.28333,Haiti
86593,46.0,18.23333,Hungary
86594,46.25,20.08333,Hungary
86595,47.43333,19.18333,Hungary
86596,47.48333,21.61667,Hungary
86597,47.51667,19.03333,Hungary
86598,48.1,20.76667,Hungary
86599,63.4,-20.28333,Iceland
86600,63.96667,-22.58333,Iceland
86601,64.13333,-21.9,Iceland
86602,64.31667,-15.21667,Iceland
86603,64.68333,-14.35,Iceland
86604,65.06667,-22.73333,Iceland
86605,65.68333,-18.1,Iceland
86606,66.53333,-18.01667,Iceland
86607,8.3,73.15,India
86608,8.48333,76.95,India
86609,9.26667,79.3,India
86610,10.23333,77.46667,India
86611,11.25,75.78333,India
86612,11.65,78.16667,India
86613,11.66667,92.71667,India
86614,12.96667,77.58333,India
86615,13.0,80.18333,India
86616,15.48333,73.81667,India
86617,16.2,81.15,India
86618,17.45,78.46667,India
86619,17.71667,83.23333,India
86620,18.53333,73.85,India
86621,18.76667,79.43333,India
86622,18.9,72.81667,India
86623,19.08333,82.03333,India
86624,19.11667,72.85,India
86625,20.46667,85.93333,India
86626,20.7,77.03333,India
86627,20.9,70.36667,India
86628,21.1,79.05,India
86629,22.36667,69.08333,India
86630,22.53333,88.33333,India
86631,22.65,88.45,India
86632,22.71667,75.8,India
86633,23.06667,72.63333,India
86634,23.85,78.75,India
86635,25.45,81.73333,India
86636,25.56667,91.88333,India
86637,26.1,91.58333,India
86638,26.81667,75.8,India
86639,27.48333,95.01667,India
86640,28.0,73.3,India
86641,28.58333,77.2,India
86642,29.16667,75.73333,India
86643,29.46667,79.65,India
86644,31.63333,74.86667,India
86645,-10.16667,123.66667,Indonesia
86646,-9.66667,120.33333,Indonesia
86647,-8.53333,116.06667,Indonesia
86648,-8.21667,114.38333,Indonesia
86649,-7.98333,131.3,Indonesia
86650,-7.73333,109.01667,Indonesia
86651,-7.05,113.96667,Indonesia
86652,-6.85,109.15,Indonesia
86653,-6.75,108.26667,Indonesia
86654,-6.23333,106.65,Indonesia
86655,-6.16667,106.81667,Indonesia
86656,-6.11667,106.13333,Indonesia
86657,-4.45,105.18333,Indonesia
86658,-4.06667,138.95,Indonesia
86659,-3.8,130.83333,Indonesia
86660,-3.7,128.08333,Indonesia
86661,-3.45,114.75,Indonesia
86662,-3.35,128.88333,Indonesia
86663,-3.33333,135.5,Indonesia
86664,-2.9,104.7,Indonesia
86665,-2.16667,106.13333,Indonesia
86666,-2.08333,126.0,Indonesia
86667,-1.63333,103.65,Indonesia
86668,-1.26667,116.9,Indonesia
86669,-1.18333,136.11667,Indonesia
86670,-0.88333,134.05,Indonesia
86671,0.91667,104.53333,Indonesia
86672,1.08333,109.66667,Indonesia
86673,1.53333,124.91667,Indonesia
86674,1.55,98.88333,Indonesia
86675,3.2,106.25,Indonesia
86676,25.28333,60.61667,Iran
86677,25.63333,57.76667,Iran
86678,26.58333,54.83333,Iran
86679,27.2,60.7,Iran
86680,27.21667,56.36667,Iran
86681,27.33333,62.33333,Iran
86682,28.95,50.85,Iran
86683,28.96667,53.68333,Iran
86684,28.98333,50.83333,Iran
86685,29.1,58.35,Iran
86686,29.23333,56.58333,Iran
86687,29.46667,55.68333,Iran
86688,29.46667,60.88333,Iran
86689,29.53333,52.6,Iran
86690,30.25,56.96667,Iran
86691,30.36667,48.25,Iran
86692,31.03333,61.48333,Iran
86693,31.18333,52.66667,Iran
86694,31.33333,48.66667,Iran
86695,31.9,54.28333,Iran
86696,32.28333,50.85,Iran
86697,32.4,48.38333,Iran
86698,32.61667,51.66667,Iran
86699,32.86667,59.2,Iran
86700,33.6,56.91667,Iran
86701,33.63333,46.43333,Iran
86702,33.98333,51.45,Iran
86703,34.1,49.76667,Iran
86704,34.28333,47.11667,Iran
86705,34.7,50.85,Iran
86706,34.86667,48.53333,Iran
86707,35.2,48.71667,Iran
86708,35.26667,59.21667,Iran
86709,35.33333,47.0,Iran
86710,35.58333,53.55,Iran
86711,35.68333,51.31667,Iran
86712,36.2,57.71667,Iran
86713,36.25,46.26667,Iran
86714,36.25,50.0,Iran
86715,36.26667,59.63333,Iran
86716,36.41667,54.95,Iran
86717,36.45,52.76667,Iran
86718,36.68333,48.48333,Iran
86719,36.71667,52.65,Iran
86720,36.85,54.26667,Iran
86721,36.9,50.66667,Iran
86722,37.2,49.65,Iran
86723,37.4,46.26667,Iran
86724,37.46667,49.46667,Iran
86725,37.53333,45.08333,Iran
86726,37.93333,47.53333,Iran
86727,38.08333,46.28333,Iran
86728,38.25,48.28333,Iran
86729,38.43333,47.06667,Iran
86730,38.55,44.96667,Iran
86731,51.83333,-8.48333,Ireland
86732,51.93333,-10.23333,Ireland
86733,52.25,-6.33333,Ireland
86734,52.65,-7.26667,Ireland
86735,52.68333,-8.91667,Ireland
86736,53.08333,-7.88333,Ireland
86737,53.3,-6.43333,Ireland
86738,53.53333,-7.35,Ireland
86739,54.18333,-7.23333,Ireland
86740,54.21667,-10.0,Ireland
86741,55.36667,-7.33333,Ireland
86742,29.55,34.95,Israel
86743,31.86667,35.21667,Israel
86744,32.0,34.81667,Israel
86745,36.68333,15.11667,Italy
86746,37.4,14.91667,Italy
86747,37.55,14.26667,Italy
86748,37.91667,12.5,Italy
86749,38.18333,15.55,Italy
86750,39.31667,16.38333,Italy
86751,39.35,8.96667,Italy
86752,39.81667,18.33333,Italy
86753,39.91667,9.7,Italy
86754,40.01667,15.26667,Italy
86755,40.43333,16.88333,Italy
86756,40.56667,8.15,Italy
86757,41.05,14.06667,Italy
86758,41.56667,14.65,Italy
86759,41.65,12.43333,Italy
86760,42.0,15.0,Italy
86761,42.73333,11.05,Italy
86762,43.68333,10.38333,Italy
86763,43.95,8.16667,Italy
86764,44.18333,10.7,Italy
86765,44.21667,12.3,Italy
86766,45.38333,10.86667,Italy
86767,45.5,8.66667,Italy
86768,45.65,13.76667,Italy
86769,45.68333,12.1,Italy
86770,45.93333,7.7,Italy
86771,45.96667,13.03333,Italy
86772,46.71667,12.21667,Italy
86773,46.75,10.53333,Italy
86774,24.3,153.96667,Japan
86775,24.33333,124.16667,Japan
86776,24.78333,125.28333,Japan
86777,25.83333,131.23333,Japan
86778,26.2,127.68333,Japan
86779,27.08333,142.18333,Japan
86780,28.38333,129.5,Japan
86781,30.73333,131.0,Japan
86782,31.55,130.55,Japan
86783,31.93333,131.41667,Japan
86784,32.7,128.83333,Japan
86785,32.71667,133.01667,Japan
86786,32.73333,129.86667,Japan
86787,33.1,139.78333,Japan
86788,33.23333,131.61667,Japan
86789,33.25,134.18333,Japan
86790,33.45,135.76667,Japan
86791,33.58333,130.38333,Japan
86792,33.83333,132.78333,Japan
86793,34.06667,136.2,Japan
86794,34.2,129.3,Japan
86795,34.31667,134.05,Japan
86796,34.6,138.21667,Japan
86797,34.68333,135.51667,Japan
86798,34.75,139.36667,Japan
86799,34.9,132.06667,Japan
86800,35.16667,136.96667,Japan
86801,35.45,133.06667,Japan
86802,35.45,135.31667,Japan
86803,35.68333,139.76667,Japan
86804,35.73333,140.85,Japan
86805,36.2,133.33333,Japan
86806,36.25,137.96667,Japan
86807,36.4,139.06667,Japan
86808,36.58333,136.63333,Japan
86809,36.95,140.9,Japan
86810,37.4,136.9,Japan
86811,38.03333,138.23333,Japan
86812,38.26667,140.9,Japan
86813,39.65,141.96667,Japan
86814,39.71667,140.1,Japan
86815,40.81667,140.76667,Japan
86816,41.81667,140.75,Japan
86817,42.16667,142.78333,Japan
86818,42.8,140.21667,Japan
86819,42.98333,144.38333,Japan
86820,43.06667,141.33333,Japan
86821,43.33333,145.58333,Japan
86822,43.76667,142.36667,Japan
86823,44.01667,144.28333,Japan
86824,45.41667,141.68333,Japan
86825,16.73333,-169.51667,Johnston Atoll [United States]
86826,43.23333,76.93333,Kazakhstan
86827,43.26667,68.21667,Kazakhstan
86828,44.16667,80.06667,Kazakhstan
86829,44.55,50.25,Kazakhstan
86830,44.85,65.5,Kazakhstan
86831,45.4,56.11667,Kazakhstan
86832,45.76667,62.11667,Kazakhstan
86833,46.16667,80.93333,Kazakhstan
86834,46.78333,61.65,Kazakhstan
86835,46.8,75.08333,Kazakhstan
86836,47.11667,51.91667,Kazakhstan
86837,47.46667,84.86667,Kazakhstan
86838,48.3,69.65,Kazakhstan
86839,48.61667,61.26667,Kazakhstan
86840,48.75,82.36667,Kazakhstan
86841,49.05,51.86667,Kazakhstan
86842,49.06667,54.68333,Kazakhstan
86843,49.66667,49.48333,Kazakhstan
86844,49.8,73.15,Kazakhstan
86845,50.28333,57.15,Kazakhstan
86846,50.33333,83.55,Kazakhstan
86847,50.41667,80.3,Kazakhstan
86848,51.13333,71.41667,Kazakhstan
86849,51.25,51.28333,Kazakhstan
86850,51.81667,68.36667,Kazakhstan
86851,53.2,63.7,Kazakhstan
86852,53.35,75.45,Kazakhstan
86853,54.83333,69.15,Kazakhstan
86854,33.51667,126.53333,Korea - South
86855,34.73333,127.75,Korea - South
86856,34.81667,126.38333,Korea - South
86857,35.1,129.03333,Korea - South
86858,36.03333,129.38333,Korea - South
86859,36.36667,127.36667,Korea - South
86860,37.48333,130.9,Korea - South
86861,37.56667,126.96667,Korea - South
86862,37.75,128.9,Korea - South
86863,37.9,127.73333,Korea - South
86864,29.21667,47.98333,Kuwait
86865,41.43333,75.98333,Kyrgyzstan
86866,42.85,74.53333,Kyrgyzstan
86867,15.11667,105.16667,Laos
86868,15.68333,106.43333,Laos
86869,16.55,104.65,Laos
86870,16.66667,105.0,Laos
86871,17.38333,104.65,Laos
86872,17.95,102.56667,Laos
86873,19.23333,101.73333,Laos
86874,19.88333,102.13333,Laos
86875,55.86667,26.61667,Latvia
86876,56.48333,21.01667,Latvia
86877,56.68333,22.5,Latvia
86878,56.96667,24.03333,Latvia
86879,57.43333,27.03333,Latvia
86880,57.73333,22.58333,Latvia
86881,33.81667,35.48333,Lebanon
86882,33.83333,35.56667,Lebanon
86883,34.45,35.81667,Lebanon
86884,54.63333,25.1,Lithuania
86885,54.88333,23.83333,Lithuania
86886,55.73333,21.06667,Lithuania
86887,55.93333,23.31667,Lithuania
86888,-15.66667,34.96667,Malawi
86889,-999.0,-999.0,Malawi
86890,1.48333,110.33333,Malaysia
86891,2.01667,103.31667,Malaysia
86892,2.25,110.96667,Malaysia
86893,2.26667,102.25,Malaysia
86894,2.45,103.83333,Malaysia
86895,3.2,113.03333,Malaysia
86896,3.46667,102.38333,Malaysia
86897,3.78333,103.21667,Malaysia
86898,4.21667,100.7,Malaysia
86899,4.26667,117.88333,Malaysia
86900,4.56667,101.1,Malaysia
86901,5.3,100.26667,Malaysia
86902,5.3,115.25,Malaysia
86903,5.9,118.06667,Malaysia
86904,5.93333,116.05,Malaysia
86905,6.16667,102.28333,Malaysia
86906,35.85,14.46667,Malta
86907,14.6,-61.0,Martinique [France]
86908,-20.43333,57.68333,Mauritius
86909,-19.68333,63.41667,Mauritius
86910,-16.45,59.61667,Mauritius
86911,-10.43333,56.75,Mauritius
86912,43.58333,104.41667,Mongolia
86913,44.9,110.11667,Mongolia
86914,45.76667,106.28333,Mongolia
86915,45.9,115.36667,Mongolia
86916,46.1,91.63333,Mongolia
86917,46.68333,113.28333,Mongolia
86918,46.83333,98.08333,Mongolia
86919,47.45,101.46667,Mongolia
86920,47.78333,112.11667,Mongolia
86921,48.01667,91.65,Mongolia
86922,48.06667,114.5,Mongolia
86923,48.26667,105.41667,Mongolia
86924,48.53333,101.38333,Mongolia
86925,48.73333,98.28333,Mongolia
86926,48.8,103.55,Mongolia
86927,49.38333,102.7,Mongolia
86928,49.55,114.4,Mongolia
86929,-23.86667,35.38333,Mozambique
86930,-19.8,34.9,Mozambique
86931,-17.88333,36.88333,Mozambique
86932,-16.18333,33.58333,Mozambique
86933,-15.15,39.33333,Mozambique
86934,-13.3,35.23333,Mozambique
86935,-12.98333,40.53333,Mozambique
86936,27.7,85.36667,Nepal
86937,50.91667,5.78333,Netherlands
86938,51.45,3.6,Netherlands
86939,52.1,5.18333,Netherlands
86940,52.26667,6.9,Netherlands
86941,52.91667,4.78333,Netherlands
86942,53.13333,6.58333,Netherlands
86943,-22.26667,166.45,New Caledonia [France]
86944,-52.55,169.15,New Zealand
86945,-46.41667,168.31667,New Zealand
86946,-45.91667,170.18333,New Zealand
86947,-44.51667,169.88333,New Zealand
86948,-43.95,-176.56667,New Zealand
86949,-43.48333,172.53333,New Zealand
86950,-42.7,170.96667,New Zealand
86951,-42.41667,173.68333,New Zealand
86952,-41.3,173.21667,New Zealand
86953,-40.9,174.98333,New Zealand
86954,-39.45,176.85,New Zealand
86955,-39.0,174.16667,New Zealand
86956,-38.65,177.98333,New Zealand
86957,-38.1,176.3,New Zealand
86958,-35.13333,173.25,New Zealand
86959,-29.21667,-177.91667,New Zealand
86960,5.01667,6.95,Nigeria
86961,6.46667,7.55,Nigeria
86962,7.1,4.83333,Nigeria
86963,9.63333,8.85,Nigeria
86964,9.65,6.46667,Nigeria
86965,11.85,13.08333,Nigeria
86966,12.05,8.53333,Nigeria
86967,70.93333,-8.66667,Norway
86968,17.03333,54.08333,Oman
86969,17.66667,54.01667,Oman
86970,20.66667,58.9,Oman
86971,22.53333,59.46667,Oman
86972,23.58333,58.28333,Oman
86973,26.2,56.23333,Oman
86974,25.06667,61.8,Pakistan
86975,25.38333,68.41667,Pakistan
86976,25.51667,69.78333,Pakistan
86977,26.96667,64.1,Pakistan
86978,28.3,68.46667,Pakistan
86979,28.88333,64.4,Pakistan
86980,29.03333,66.58333,Pakistan
86981,30.2,71.43333,Pakistan
86982,31.55,74.33333,Pakistan
86983,31.81667,70.91667,Pakistan
86984,32.93333,73.71667,Pakistan
86985,33.86667,70.08333,Pakistan
86986,34.01667,71.58333,Pakistan
86987,-999.0,-999.0,Pakistan
86988,-999.0,-999.0,Pakistan
86989,-27.31667,-55.86667,Paraguay
86990,-26.83333,-58.28333,Paraguay
86991,-26.66667,-57.11667,Paraguay
86992,-25.45,-54.6,Paraguay
86993,-24.06667,-54.33333,Paraguay
86994,-23.43333,-57.43333,Paraguay
86995,-22.58333,-55.73333,Paraguay
86996,-22.28333,-57.93333,Paraguay
86997,-22.01667,-60.6,Paraguay
86998,-20.21667,-58.16667,Paraguay
86999,-19.53333,-59.36667,Paraguay
87000,-18.05,-70.26667,Peru
87001,-16.33333,-71.56667,Peru
87002,-15.46667,-70.15,Peru
87003,-13.73333,-76.21667,Peru
87004,-13.53333,-71.93333,Peru
87005,-12.01667,-77.11667,Peru
87006,-8.36667,-74.56667,Peru
87007,-8.08333,-79.1,Peru
87008,-6.78333,-79.81667,Peru
87009,-6.5,-76.36667,Peru
87010,-5.2,-80.6,Peru
87011,-3.78333,-73.3,Peru
87012,-3.55,-80.38333,Peru
87013,2.26667,120.33333,Philippines
87014,10.28333,123.95,Philippines
87015,10.7,122.55,Philippines
87016,13.13333,123.73333,Philippines
87017,14.18333,125.0,Philippines
87018,14.51667,121.01667,Philippines
87019,21.3,121.63333,Philippines
87020,22.13333,126.33333,Philippines
87021,27.33333,121.96667,Philippines
87022,35.23333,120.96667,Philippines
87023,47.15,125.48333,Philippines
87024,54.1,122.06667,Philippines
87025,49.3,19.96667,Poland
87026,49.46667,22.35,Poland
87027,50.08333,19.8,Poland
87028,50.43333,16.61667,Poland
87029,50.7,21.71667,Poland
87030,51.1,16.9,Poland
87031,51.21667,18.56667,Poland
87032,51.55,23.53333,Poland
87033,51.93333,15.53333,Poland
87034,52.16667,20.96667,Poland
87035,52.41667,16.83333,Poland
87036,53.05,18.6,Poland
87037,53.1,23.16667,Poland
87038,53.4,14.61667,Poland
87039,54.13333,22.95,Poland
87040,54.16667,19.43333,Poland
87041,54.2,16.15,Poland
87042,37.01667,-7.96667,Portugal
87043,38.01667,-7.86667,Portugal
87044,38.56667,-7.9,Portugal
87045,38.71667,-9.15,Portugal
87046,39.28333,-7.41667,Portugal
87047,39.35,-9.4,Portugal
87048,40.2,-8.41667,Portugal
87049,40.41667,-7.55,Portugal
87050,41.13333,-8.6,Portugal
87051,41.26667,-7.71667,Portugal
87052,41.7,-8.8,Portugal
87053,41.8,-6.73333,Portugal
87054,25.25,51.56667,Qatar
87055,-20.86667,55.51667,Reunion and Associated Islands [France]
87056,46.28333,47.98333,Russia
87057,51.56667,46.03333,Russia
87058,51.7,39.21667,Russia
87059,55.73333,49.2,Russia
87060,55.83333,37.61667,Russia
